Index,demand
563,0.11674813422450835
564,0.043866198276550646
565,0.022529925209578302
566,0.05594240521875795
567,0.11743534979684522
568,0.018238432843445465
569,0.032838353074377546
570,0.4660542193796488
571,0.05050043087122013
572,0.020801803317485105
573,0.06560003074957699
574,0.046829507651256874
575,0.10850318075043025
576,0.03976768691064032
577,0.050474754954381335
578,0.0195859731778345
579,0.04371768300593463
580,0.019496288823095287
581,0.01887349672222938
582,0.03857545355464585
583,0.09343821100306227
584,0.1259973445817807
585,0.5272764369978691
586,0.28876050207195875
587,0.24149348923929945
588,0.7574288666949278
589,0.41831042826654546
590,0.5138550317725666
591,0.14895070442587438
592,0.04045566574599472
593,0.02960273753367489
594,0.037730721234034925
595,0.051451110073903544
596,0.05477657926292702
597,0.03885150665094857
598,0.05605501173517856
599,0.4407397172050179
600,0.09620163636764935
601,0.2716045367530626
602,0.032133955885080584
603,0.10492103862684275
604,0.1255057755997175
605,0.1281118441752083
606,0.27347285673574245
607,0.042648321181786686
608,0.02959885309581914
609,0.04858434726016885
610,0.15062009869357035
611,0.5802245816339036
612,0.18989835869730537
613,0.3044779001934338
614,0.15829975563487075
615,0.2681827215803328
616,0.15861132869650924
617,0.10660215255072375
618,0.033172558605063115
619,0.04112361380657634
620,0.02994759536903277
621,0.12416892699530412
622,0.25461902762917804
623,0.0546617071468612
624,0.28272120756662333
625,0.028582573603891714
626,0.07196411518193971
627,0.18200997283794892
628,0.04509856653009943
629,0.01390715030881026
630,0.12680598620553915
631,0.1670593120463282
632,0.03646838825987446
633,0.24382980019285352
634,0.2689029823967777
635,0.08456338753817816
636,0.11503821774529266
637,0.030573481673561845
638,0.09058086526798333
639,0.08199040394921149
640,0.04187097841064564
641,0.12668890818489445
642,0.22689411915431626
643,0.04143687252444513
644,0.02703405110424207
645,0.01067856857201393
646,0.12252344716164454
647,0.013031500979967038
648,0.017312443415126576
649,0.09581604785767558
650,0.037784113152760236
651,0.038118024820885825
652,0.1603874681189053
653,0.046193916678819155
654,0.057516997765933525
655,0.009863517747854749
656,0.05185504573889701
657,0.16240978557830235
658,0.42884211763973157
659,0.5390532267889837
660,0.0657805686631214
661,0.02086280605417112
662,0.020950570605089685
663,0.02914336308538902
664,0.05737010489597107
665,0.017517969045914447
666,0.06812434276783824
667,0.15410223914737312
668,0.01640451275550562
669,0.02907479564233745
670,0.01830719062886417
671,0.018867419738551567
672,0.08731730066740592
673,0.10583460718468538
674,0.2822831457106128
675,0.01643745834499844
676,0.020318825799914817
677,0.04372457460468321
678,0.0867850685614396
679,0.11213675340218701
680,0.2784288673008597
681,0.09337935478317398
682,0.014156298175891872
683,0.011035754296319939
684,0.12456753657755991
685,0.0385930875770949
686,0.018606639592989152
687,0.08024119360224616
688,0.14194120839408042
689,0.05687602694374825
690,0.019686057173156742
691,0.01125498927447757
692,0.2774850299162276
693,0.01705358249361112
694,0.03220597471830202
695,0.24772863839491577
696,0.07031145894090837
697,0.050844261050937645
698,0.02248489979271081
699,0.03688681270474884
700,0.07908676548656851
701,0.30330287675397744
702,0.04288843016186912
703,0.02073832560119865
704,0.03167685849242833
705,0.04416277484394461
706,0.06416924169939953
707,0.16398723626865683
708,0.061380743800226414
709,0.16633621314997535
710,0.1006407479982739
711,0.02975624288870623
712,0.04693260556616035
713,0.04539366765535429
714,0.033910030633240634
715,0.14874240965523397
716,0.01911385348616758
717,0.01785689079202586
718,0.12866084833227545
719,0.022270800531831315
720,0.11106830068733708
721,0.05626021879152017
722,0.013967972881376802
723,0.2779353034518503
724,0.6614625573320687
725,0.24260784913076788
726,0.10124421884339754
727,0.08842402823552342
728,0.04295768571123529
729,0.10589761761499908
730,0.0865111115536802
731,0.12062209551206103
732,0.7817456132746814
733,0.08072926900130273
734,0.01775723221432915
735,0.08459633777992362
736,0.08158355581220228
737,0.042840719643752884
738,0.13040310867951052
739,0.4997478864831074
740,0.0755351097027936
741,0.12519515465325762
742,0.02600168847825884
743,0.04670456510938162
744,0.027744282673722455
745,0.1070011047898858
746,0.035292635054271
747,0.006746443401855634
748,0.027349941446460458
749,0.06668689932164111
750,0.0631764183196025
751,0.020515193483299766
752,0.05977264539352006
753,0.01871185212749284
754,0.16219984448213184
755,0.04262090347437857
756,0.04199379799950007
757,0.018287600287353475
758,0.03511999499744939
759,0.08146907381309976
760,0.11332668181858668
761,0.023996713444035738
762,0.05484852955320599
763,0.542215713648423
764,0.05757232558770142
765,0.1097844178960507
766,0.04005011977639823
767,0.05186705079540435
768,0.05316248152905653
769,0.1814310768982741
770,0.03602046759557116
771,0.017357724183592292
772,0.011477772677643432
773,0.05069646863401648
774,0.10867056221706778
775,0.022111329140186313
776,0.22692070251170396
777,0.042154091612557704
778,0.025984032374028136
779,0.05178535936847292
780,0.28125933209481363
781,0.027027595072693943
782,0.0219688943961497
783,0.023447189511412565
784,0.05416038531990875
785,0.03924866628304015
786,0.26399409651163797
787,0.07735324565405642
788,0.006216876465787119
789,0.01874061370854017
790,0.06496842096587158
791,0.1612864816364737
792,0.09825127059158516
793,0.07791598661836588
794,0.0686120589004429
795,0.028435716410847335
796,0.05395968215642905
797,0.0586967983793934
798,0.27135181445792655
799,0.1190124655381236
800,0.010905199273747657
801,0.03297670207485914
802,0.017261882830801094
803,0.014024621564235284
804,0.019325737902883566
805,0.01416124059074668
806,0.022376179259337627
807,0.01047900072087615
808,0.01845001600302953
809,0.018355868368660506
810,0.01720522774916732
811,0.02461353907866517
812,0.05307544731033025
813,0.055637412585258575
814,0.11710422191414828
815,0.0066860445110435715
816,0.010479913453228958
817,0.11654352469486173
818,0.14086847527601776
819,0.05830533383330183
820,0.032035963394855475
821,0.01198444429009917
822,0.022122329311354504
823,0.028388756532864972
824,0.00813483977183494
825,0.018494854018784403
826,0.005451421698479267
827,0.01575517964717416
828,0.00963107806605019
829,0.007074026026308955
830,0.057649935164662366
831,0.04008079089539702
832,0.016027318769456237
833,0.016492787568964017
834,0.00983375247513545
835,0.015058636448075938
836,0.010554102714164506
837,0.09117614978377657
838,0.03438607313040038
839,0.052069515639815406
840,0.009576788666460397
841,0.031683701337989874
842,0.013539625960561862
843,0.09418005921274901
844,0.014214120613749829
845,0.014049349529572
846,0.012834013258856403
847,0.1299139207414295
848,0.056989591115574514
849,0.06286043510111734
850,0.0644157091185297
851,0.007121067708926705
852,0.08701369407683908
853,0.028746958160436566
854,0.013053357994086233
855,0.07803087465788941
856,0.07020608007242343
857,0.13307076881347804
858,0.03141949350583602
859,0.0380316760721322
860,0.029999842878742376
861,0.02698298606343849
862,0.014493801353035672
863,0.014103450433953241
864,0.01357957518722006
865,0.01192069089915321
866,0.03730723253068991
867,0.012305765928477598
868,0.05689050781410828
869,0.06246687436146563
870,0.029557778371318254
871,0.14827356435864875
872,0.020391748818424153
873,0.02548328422214429
874,0.016862147372099092
875,0.014665217358308365
876,0.01985610560409341
877,0.05551317705226048
878,0.022358448858407695
879,0.016185035791301098
880,0.031006571263170205
881,0.010739837417877056
882,0.011758475019824752
883,0.07914600368802825
884,0.13329942499271139
885,0.020383840376249466
886,0.09281783854603184
887,0.019905478329731184
888,0.04063088723647947
889,0.031233722038860826
890,0.04559451030395466
891,0.02801127562224605
892,0.053591612727486165
893,0.016288292806224746
894,0.030977661409482802
895,0.03315763024831087
896,0.03745692733794625
897,0.0776218149054535
898,0.034717104547392366
899,0.06756132975839599
900,0.053578019877967245
901,0.10689315567614781
902,0.21847154182787945
903,0.022499174219384445
904,0.039035345848663534
905,0.10147908628626717
906,0.04833541341629021
907,0.35376720832564856
908,0.05707873654586425
909,0.09973359485761277
910,0.051573107281281436
911,0.010786469575710254
912,0.0160541387912209
913,0.23271771233136837
914,0.031156768566221137
915,0.3942856983948846
916,0.09978890582602266
917,0.04119436005730228
918,0.09488328257919351
919,0.04542077365484487
920,0.02863528240128122
921,0.04274543238297703
922,0.019521925837897348
923,0.016388733407352658
924,0.07984410483468109
925,0.08390369044494145
926,0.13860593668221396
927,0.35251404974743794
928,0.03670512799416004
929,0.04682169101693147
930,0.027276054700160285
931,0.08570653131855571
932,0.12227299451704436
933,0.022060035255747366
934,0.04766831948412401
935,0.0385781296886701
936,0.05633804299416987
937,0.05624673186378679
938,0.3563819982952231
939,0.07868194298415582
940,0.09025716133977846
941,0.28015663583361483
942,0.07605176251966968
943,0.3589382039075342
944,0.01994213540420091
945,0.06441134717812588
946,0.14185178746401303
947,0.04479418353955258
948,0.04890453285801891
949,0.04194246411227689
950,0.045904689318008444
951,0.06748914569932125
952,0.07828273449221806
953,0.0551868816422428
954,0.034879147790069245
955,0.04850711131862817
956,0.25606930735071365
957,0.04217770002722855
958,0.03143259390846321
959,0.05453087263419863
960,0.053313274957277064
961,0.06752539032178499
962,0.030558377222992792
963,0.04172150311266662
964,0.042495457172403356
965,0.06266357828085764
966,0.027621071303625414
967,0.04725690519925445
968,0.10389519119481938
969,0.1045626778056779
970,0.01630811118360136
971,0.005102906723652163
972,0.018385638552334566
973,0.16684451659342792
974,0.20839745186384642
975,0.014761094910218299
976,0.05228614016904738
977,0.1230297332510003
978,0.2624461969949931
979,0.08026913403988242
980,0.05240608719445219
981,0.022539958645628223
982,0.01973416345728902
983,0.007732959961413467
984,0.043125752066603136
985,0.012253531296518858
986,0.07060954256108264
987,0.2227922254637936
988,0.24888222787958647
989,0.025228381270427237
990,0.041546769080625226
991,0.011792303680609923
992,0.009929921631081095
993,0.02831699109758093
994,0.035774432266558805
995,0.17625762080237797
996,0.0200139648911409
997,0.05136571467147046
998,0.0393872820033008
999,0.027447326658409273
1000,0.09682008354686877
1001,0.3604713581817248
1002,0.00828449456346265
1003,0.0634286582210533
1004,0.02284578735744703
1005,0.024229274220367678
1006,0.04998829962111929
1007,0.06579681597610623
1008,0.029572552481023376
1009,0.1100482073205534
1010,0.15664419087167586
1011,0.09996831244128321
1012,0.1131169458581176
1013,0.07323057891722842
1014,0.010462861010424698
1015,0.03828434950229589
1016,0.038475342681492414
1017,0.04386703584874603
1018,0.005619997937081997
1019,0.09116428476790035
1020,0.05788525221454744
1021,0.2332751997386236
1022,0.019704152771569783
1023,0.04806527803802095
1024,0.03965848457193521
1025,0.023942830663933382
1026,0.022180702330952387
1027,0.031172225140667566
1028,0.04899587966673175
1029,0.026665992212660146
1030,0.08086547417419046
1031,0.1518867274930084
1032,0.27731298418780936
1033,0.04326963901457996
1034,0.04540489641659428
1035,0.0418980433835544
1036,0.10011739938476588
1037,0.05499902441219604
1038,0.01887671207740325
1039,0.06382776066601362
1040,0.01872802469173202
1041,0.03012122800479858
1042,0.12044250817169277
1043,0.03592012785749857
1044,0.030903555109759798
1045,0.037738050832679226
1046,0.069672407785088
1047,0.07900597797700992
1048,0.2572675908195595
1049,0.24045278171178286
1050,0.23834663041392454
1051,0.07227215183201174
1052,0.051808642738878634
1053,0.023087272979413292
1054,0.057565460244226735
1055,0.05474411035186348
1056,0.11838553537202798
1057,0.05142692313480167
1058,0.5327207134853776
1059,0.12103597152920714
1060,0.01449178257096501
1061,0.11867875426625768
1062,0.056797558367470136
1063,0.04742142270444283
1064,0.021449076411966157
1065,0.019698844597110795
1066,0.01180206025433101
1067,0.0630908881713657
1068,0.029399322390621978
1069,0.012652385753672312
1070,0.025380359733944327
1071,0.0278648213011222
1072,0.09327399402519622
1073,0.05217900131157962
1074,0.09367654583200571
1075,0.07594461125075642
1076,0.12385668690953826
1077,0.1623333857786035
1078,0.29069710147065414
1079,0.06965652193285667
1080,0.030994513849721267
1081,0.08508238715828795
1082,0.020346879767509016
1083,0.04487913068175415
1084,0.02802643311340836
1085,0.0806480015784393
1086,0.05577617320292978
1087,0.1281991754683735
1088,0.043825076053555435
1089,0.10385238394409431
1090,0.04322945846705653
1091,0.05988089670013627
1092,0.0314311654151618
1093,0.02135186707621152
1094,0.021054103414438582
1095,0.126672833078296
1096,0.012680343224579928
1097,0.03184162105034994
1098,0.06877689675063126
1099,0.035605960854709205
1100,0.010991192670651833
1101,0.011969512802002244
1102,0.029147738016051743
1103,0.042710060423033346
1104,0.06464430995174558
1105,0.08626286163032398
1106,0.14427188479358524
1107,0.117673712931401
1108,0.1641727349432758
1109,0.15412702974651726
1110,0.13818866069581637
1111,0.015364071071423333
1112,0.1072923079885637
1113,0.013651243493092552
1114,0.06224366359197247
1115,0.010116934926429372
1116,0.043122283799112746
1117,0.08923903830789508
1118,0.034274055037302395
1119,0.025069475876142413
1120,0.050591549852928755
1121,0.03889409792930117
1122,0.015010458105488107
1123,0.05088228992660916
1124,0.08329458087972026
1125,0.03472716539672532
1126,0.061223617141719255
1127,0.02419278412025779
1128,0.031393771870268275
1129,0.07969856936685017
1130,0.018495102258833572
1131,0.041461365248934345
1132,0.08150454482725149
1133,0.07000139762902657
1134,0.16599609194706924
1135,0.562321046689565
1136,0.11645450039955008
1137,0.1267328738582585
1138,0.06914395423556859
1139,0.07849049836316145
1140,0.08674489121072883
1141,0.10112123038280336
1142,0.06644149809492121
1143,0.010996145210727386
1144,0.023029834862525037
1145,0.27861794721827826
1146,0.07017253869074419
1147,0.0825290350753341
1148,0.05865492544284546
1149,0.08188406928377663
1150,0.021263280351766247
1151,0.027074377097048206
1152,0.009661563211985651
1153,0.027270615262714716
1154,0.0489968936524615
1155,0.27443166038556815
1156,0.06912807344803756
1157,0.05823677521956346
1158,0.12640766754079052
1159,0.5898648356780744
1160,0.10767489867291026
1161,0.020770435068589825
1162,0.23184439221866454
1163,0.06721855936444295
1164,0.27365168256448985
1165,0.27554594732710413
1166,0.08495256572706528
1167,0.0521869590964278
1168,0.039564837741250525
1169,0.10460192753742407
1170,0.2669608848546488
1171,0.043476150017198976
1172,0.2656037886540549
1173,0.07533846386817467
1174,0.08951782258785608
1175,0.017071875971447728
1176,0.011604164258490967
1177,0.021134079613901274
1178,0.028703446362601824
1179,0.06927255504437577
1180,0.08347906172069816
1181,0.019495989074779545
1182,0.13817734026615794
1183,0.15472730181615585
1184,0.13979220904460904
1185,0.08566300140236101
1186,0.03489253052820766
1187,0.12182715976482178
1188,0.2704228263007347
1189,0.27222354546648814
1190,0.07102566932672094
1191,0.011399043760481892
1192,0.05977904489992296
1193,0.024856063619291848
1194,0.06108421613887785
1195,0.5208559168991599
1196,0.040403494064852455
1197,0.09988721689083693
1198,0.2839332048009196
1199,0.26704482946611646
1200,0.020019054060200096
1201,0.011058223380509546
1202,0.0550086215985026
1203,0.060600149553157553
1204,0.17262833069999237
1205,0.1587873923190071
1206,0.10549154148297983
1207,0.10131963923157893
1208,0.26771987342882153
1209,0.25334518264694755
1210,0.16879298472578644
1211,0.27609824247084597
1212,0.4213658014308075
1213,0.09623065268921856
1214,0.022212612464734306
1215,0.05414038211667345
1216,0.07697266399687795
1217,0.060482688174880846
1218,0.1740386745692589
1219,0.7714064753585527
1220,0.006794949875554168
1221,0.05533027564038104
1222,0.37940698789200783
1223,0.017976651689619552
1224,0.0531176614295512
1225,0.28068885838940816
1226,0.0194894102609201
1227,0.017794159574658255
1228,0.05783923944730819
1229,0.09217433055903448
1230,0.022172102104647186
1231,0.050289354230494444
1232,0.006912050815433538
1233,0.17270103417177643
1234,0.05288852597848003
1235,0.09523995911295613
1236,0.16577709824621817
1237,0.15242295967819391
1238,0.2742792404282362
1239,0.41424460619225956
1240,0.2856094537513734
1241,0.030192365052687253
1242,0.2675850197162951
1243,0.21539341794807665
1244,0.12668528523757777
1245,0.7424443592558507
1246,0.46685302142071805
1247,0.2762057505126024
1248,0.006687975801047636
1249,0.02550837951566552
